epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,2864.48,2.01273,1.81559,2.27871,1.80113,0.21916,0.26601,0.14264,0.04321,0.2533,0.29064,0.18498,0.05216,2.22204,2.18288,2.54933,2.02984,7.9408e-05,7.9408e-05,7.9408e-05
106,2891.63,1.99409,1.80517,2.26692,1.78145,0.12438,0.12069,0.05299,0.01579,0.21091,0.15517,0.11401,0.03137,2.72726,2.22139,2.88179,2.63752,7.921e-05,7.921e-05,7.921e-05
107,2918.85,1.98171,1.82118,2.22996,1.79208,0.33185,0.26108,0.20051,0.06909,0.33622,0.26108,0.2119,0.06227,2.48208,2.55443,2.68138,2.24667,7.9012e-05,7.9012e-05,7.9012e-05
108,2946.24,1.98752,1.81061,2.24837,1.78447,0.22439,0.16749,0.11503,0.03713,0.235,0.18473,0.13255,0.0414,2.40047,2.252,2.97132,2.31518,7.8814e-05,7.8814e-05,7.8814e-05
109,2973.6,1.95923,1.8095,2.23541,1.76584,0.26497,0.19704,0.15613,0.06048,0.2969,0.21675,0.1818,0.06262,2.20064,2.42895,2.42035,2.09165,7.8616e-05,7.8616e-05,7.8616e-05
110,3000.68,1.94311,1.7247,2.20478,1.77581,0.31753,0.21429,0.19147,0.06881,0.31883,0.22481,0.20285,0.06264,2.226,2.05953,2.4419,2.07816,7.8418e-05,7.8418e-05,7.8418e-05
111,3027.74,1.97872,1.81054,2.23999,1.78826,0.32751,0.13547,0.13844,0.04722,0.39301,0.16256,0.16426,0.04344,2.42211,2.34653,2.84212,2.20687,7.822e-05,7.822e-05,7.822e-05
112,3055.04,1.9744,1.77027,2.23049,1.78531,0.26897,0.29557,0.19397,0.06517,0.29108,0.33251,0.2252,0.05895,2.17441,2.09093,2.38504,2.06105,7.8022e-05,7.8022e-05,7.8022e-05
113,3082.4,2.00078,1.78807,2.22855,1.77658,0.22451,0.25123,0.15999,0.05625,0.26118,0.25369,0.18409,0.05894,2.29365,1.98171,2.36145,2.09192,7.7824e-05,7.7824e-05,7.7824e-05
114,3109.48,1.94964,1.76228,2.18974,1.76002,0.32794,0.12139,0.11378,0.04142,0.34811,0.12496,0.12757,0.04436,2.40292,2.39051,3.36864,2.17727,7.7626e-05,7.7626e-05,7.7626e-05
