epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,1175.37,0.68996,0.74113,0.5984,0.9911,0.48331,0.3941,0.43958,0.21682,0.60787,0.51754,0.58144,0.19107,2.06187,1.23544,1.68453,2.49384,0.000410219,0.000410219,0.000410219
85,1189.51,0.68386,0.73316,0.65198,1.00853,0.479,0.43177,0.40275,0.19464,0.53922,0.48611,0.45093,0.16754,2.04612,1.28394,1.77621,2.43736,0.000409427,0.000409427,0.000409427
86,1203.26,0.68485,0.73095,0.6161,0.99788,0.53433,0.34336,0.35844,0.17261,0.56607,0.38205,0.39111,0.15231,2.08674,1.23788,1.81009,2.53566,0.000408634,0.000408634,0.000408634
87,1217.37,0.67538,0.7042,0.61382,0.98725,0.57407,0.45613,0.44766,0.20894,0.50915,0.35146,0.41339,0.1626,2.08154,1.22178,1.66506,2.54592,0.000407842,0.000407842,0.000407842
88,1231.04,0.69421,0.71926,0.60803,1.00116,0.49743,0.49215,0.49387,0.27647,0.56115,0.54875,0.5555,0.18846,1.99392,1.24366,1.77687,2.38954,0.000407049,0.000407049,0.000407049
89,1245.16,0.66726,0.72529,0.58165,0.98119,0.36183,0.47291,0.42609,0.21775,0.41734,0.53421,0.48975,0.19109,1.89914,1.15627,1.62278,2.31533,0.000406256,0.000406256,0.000406256
90,1258.89,0.69025,0.71344,0.61198,1.00352,0.64348,0.39025,0.40232,0.19046,0.69678,0.45095,0.47662,0.17606,1.95891,1.35603,1.59385,2.41183,0.000405464,0.000405464,0.000405464
91,1273.04,0.66275,0.72182,0.55959,0.98063,0.49282,0.42829,0.38035,0.18081,0.54612,0.49104,0.44957,0.1661,2.06694,1.31604,1.75334,2.52505,0.000404671,0.000404671,0.000404671
92,1286.82,0.68438,0.71708,0.56936,0.99899,0.5676,0.40518,0.38514,0.18957,0.60573,0.44281,0.44965,0.1683,1.99023,1.17796,1.80308,2.41199,0.000403879,0.000403879,0.000403879
93,1300.92,0.65943,0.71143,0.53297,0.97721,0.5163,0.39468,0.41598,0.19507,0.5596,0.43735,0.47598,0.16615,2.04715,1.29567,1.95638,2.50588,0.000403086,0.000403086,0.000403086
94,1314.61,0.66995,0.71668,0.58185,0.98881,0.50266,0.44837,0.50448,0.25769,0.53622,0.49203,0.5676,0.22585,2.04181,1.24703,1.70098,2.49753,0.000402294,0.000402294,0.000402294
95,1328.69,0.65088,0.71417,0.57241,0.97459,0.46752,0.36645,0.40288,0.18839,0.6329,0.3956,0.49074,0.17881,2.01713,1.31681,1.8354,2.46777,0.000401501,0.000401501,0.000401501
96,1342.45,0.64825,0.70926,0.57557,0.98264,0.36944,0.50416,0.4249,0.18649,0.37994,0.51907,0.44932,0.16232,1.98869,1.22744,1.69325,2.48759,0.000400709,0.000400709,0.000400709
97,1356.54,0.69072,0.71175,0.57888,0.98868,0.504,0.49684,0.46858,0.22466,0.54243,0.53674,0.51885,0.18439,2.02552,1.19946,1.68301,2.49777,0.000399916,0.000399916,0.000399916
98,1370.31,0.65707,0.70815,0.53792,0.983,0.47708,0.5244,0.44492,0.2111,0.47961,0.53534,0.468,0.16932,1.93017,1.20988,1.68189,2.3344,0.000399124,0.000399124,0.000399124
99,1384.39,0.65687,0.70656,0.57352,0.97949,0.47202,0.49705,0.41786,0.1907,0.54124,0.53153,0.45843,0.17343,1.96117,1.20636,1.62448,2.4209,0.000398331,0.000398331,0.000398331
100,1398.09,0.64328,0.70956,0.54616,0.96388,0.60553,0.38695,0.40981,0.19652,0.5951,0.40364,0.44411,0.16239,1.958,1.25884,1.79343,2.36751,0.000397539,0.000397539,0.000397539
101,1412.24,0.67147,0.70641,0.60523,0.99268,0.70921,0.39471,0.49902,0.26095,0.72379,0.50175,0.58697,0.19918,2.04749,1.21216,1.80741,2.41767,0.000396746,0.000396746,0.000396746
102,1425.99,0.62035,0.70071,0.53759,0.96461,0.50156,0.48149,0.4594,0.20245,0.52348,0.52232,0.5093,0.17187,1.9997,1.21966,1.94213,2.35544,0.000395953,0.000395953,0.000395953
103,1440.07,0.6348,0.70994,0.54134,0.97025,0.4907,0.33786,0.37077,0.19101,0.54582,0.38348,0.43107,0.15908,1.99957,1.19631,1.82662,2.41927,0.000395161,0.000395161,0.000395161
104,1453.8,0.6327,0.67314,0.54001,0.96023,0.51207,0.40455,0.46047,0.23072,0.53002,0.43348,0.47545,0.16622,1.99674,1.22737,1.85056,2.3516,0.000394368,0.000394368,0.000394368
105,1467.93,0.60864,0.67813,0.52888,0.94299,0.60674,0.37893,0.39626,0.19577,0.69145,0.41085,0.46786,0.1737,1.97761,1.26233,1.86339,2.36089,0.000393576,0.000393576,0.000393576
106,1481.7,0.6301,0.68717,0.53291,0.95787,0.64321,0.41257,0.45606,0.2291,0.67385,0.452,0.53247,0.20512,1.97727,1.23975,1.64506,2.4873,0.000392783,0.000392783,0.000392783
107,1495.77,0.63574,0.68956,0.52861,0.96183,0.58279,0.3836,0.37919,0.17865,0.65579,0.45839,0.46657,0.1807,1.9538,1.28594,1.55068,2.43621,0.000391991,0.000391991,0.000391991
108,1509.48,0.63055,0.69424,0.53616,0.96585,0.60594,0.42493,0.47196,0.25452,0.65969,0.46898,0.56786,0.2156,2.00377,1.27446,1.56895,2.51226,0.000391198,0.000391198,0.000391198
109,1523.56,0.6168,0.67676,0.52026,0.94812,0.53406,0.41184,0.40959,0.22799,0.57028,0.44993,0.47805,0.18912,2.05439,1.28859,1.97121,2.48825,0.000390406,0.000390406,0.000390406
110,1537.29,0.6283,0.67871,0.51606,0.96293,0.53454,0.48063,0.49453,0.25429,0.58818,0.53552,0.55795,0.19605,2.04747,1.24326,1.8026,2.45752,0.000389613,0.000389613,0.000389613
111,1551.39,0.6043,0.69394,0.52542,0.95477,0.53505,0.45746,0.46698,0.22521,0.58642,0.52383,0.54811,0.19444,2.06054,1.24888,1.7372,2.61435,0.000388821,0.000388821,0.000388821
112,1565.15,0.60696,0.69107,0.50141,0.95341,0.49451,0.50155,0.49962,0.24164,0.57364,0.57206,0.57845,0.21942,2.08143,1.26456,1.63628,2.55107,0.000388028,0.000388028,0.000388028
113,1579.28,0.60139,0.68202,0.49354,0.94899,0.58364,0.48587,0.49371,0.21782,0.65678,0.55107,0.57789,0.22182,2.15118,1.29151,1.58383,2.62739,0.000387236,0.000387236,0.000387236
114,1593,0.64423,0.68421,0.55933,0.99738,0.57624,0.42984,0.49534,0.21118,0.65085,0.46775,0.55734,0.21554,2.10109,1.27926,1.61275,2.65173,0.000386443,0.000386443,0.000386443
115,1607.12,0.61618,0.69855,0.51813,0.96886,0.58444,0.41436,0.52835,0.25706,0.66241,0.46887,0.59823,0.23157,2.1424,1.2508,1.74885,2.61223,0.00038565,0.00038565,0.00038565
116,1620.89,0.61334,0.6639,0.49425,0.95759,0.59121,0.4652,0.51388,0.25227,0.63326,0.51174,0.58425,0.22623,2.19616,1.29089,1.76766,2.70333,0.000384858,0.000384858,0.000384858
117,1635.03,0.60698,0.68419,0.5085,0.95163,0.6083,0.51516,0.54695,0.28373,0.68577,0.56394,0.61244,0.23208,2.11356,1.28083,1.61815,2.62472,0.000384065,0.000384065,0.000384065
