epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,426.971,1.21966,0.88513,1.2723,1.35697,0.35898,0.48321,0.42217,0.19895,0.5069,0.45115,0.47974,0.21648,1.81613,1.01743,1.68576,1.92426,0.000792779,0.000792779,0.000792779
31,441.306,1.21089,0.88403,1.24479,1.34168,0.41995,0.52772,0.42024,0.19481,0.42966,0.54256,0.48632,0.20489,1.76169,1.05263,1.87133,1.94268,0.000791392,0.000791392,0.000791392
32,455.247,1.15838,0.88288,1.25553,1.31736,0.33776,0.48202,0.38874,0.19809,0.4204,0.47564,0.47131,0.19407,1.7182,1.03429,1.89278,1.8731,0.000790005,0.000790005,0.000790005
33,469.562,1.16782,0.88262,1.28403,1.32741,0.34947,0.56162,0.44289,0.20474,0.38345,0.62041,0.50967,0.21264,1.68673,1.08167,1.83935,1.83594,0.000788618,0.000788618,0.000788618
34,483.538,1.15746,0.86224,1.23691,1.31717,0.54317,0.48925,0.47677,0.22203,0.55279,0.555,0.51453,0.2174,1.79351,1.08119,1.79504,1.90949,0.000787231,0.000787231,0.000787231
35,497.879,1.15413,0.87815,1.2146,1.30887,0.46861,0.50466,0.46689,0.22974,0.5354,0.56517,0.54758,0.23336,1.67033,0.98546,1.76408,1.86121,0.000785844,0.000785844,0.000785844
36,512.155,1.15888,0.86603,1.1906,1.32265,0.46131,0.47822,0.47485,0.21607,0.55591,0.47506,0.50733,0.22861,1.72759,1.01521,1.81535,1.9657,0.000784457,0.000784457,0.000784457
37,526.427,1.13406,0.85833,1.14494,1.285,0.4596,0.54423,0.42162,0.18485,0.49287,0.56234,0.47571,0.20555,1.75001,1.05095,1.97018,1.92698,0.00078307,0.00078307,0.00078307
38,540.396,1.1172,0.83886,1.13463,1.29693,0.32451,0.50468,0.40493,0.19368,0.45666,0.45929,0.47193,0.19792,1.76714,1.09894,1.88132,1.88023,0.000781683,0.000781683,0.000781683
39,554.781,1.12581,0.83833,1.11399,1.29024,0.347,0.43395,0.35834,0.15814,0.42137,0.4648,0.43111,0.16595,1.98703,1.16383,2.16204,2.1945,0.000780296,0.000780296,0.000780296
40,568.687,1.0943,0.81882,1.12037,1.26275,0.41394,0.50564,0.40921,0.19018,0.47335,0.55325,0.48072,0.199,1.82818,1.03952,1.71954,1.90186,0.000778909,0.000778909,0.000778909
41,583.053,1.09109,0.83199,1.06667,1.26448,0.49496,0.48836,0.48043,0.22908,0.51632,0.55295,0.552,0.23617,1.78362,0.97935,1.61232,1.90161,0.000777522,0.000777522,0.000777522
42,597.352,1.07812,0.84473,1.12326,1.27022,0.44954,0.51115,0.48997,0.23568,0.48333,0.55688,0.54169,0.23152,1.7457,0.99522,1.69403,1.91534,0.000776135,0.000776135,0.000776135
43,612.074,1.05932,0.82969,1.05105,1.25933,0.45714,0.50767,0.46141,0.23144,0.49732,0.54031,0.54355,0.23878,1.65083,0.91931,1.64444,1.83105,0.000774748,0.000774748,0.000774748
44,626.279,1.07677,0.82034,1.10377,1.25602,0.50859,0.46171,0.44023,0.20775,0.58397,0.50571,0.52065,0.22598,1.73833,0.96411,1.73756,1.89563,0.000773361,0.000773361,0.000773361
45,640.626,1.03997,0.83722,1.06105,1.23651,0.43667,0.57122,0.47998,0.23155,0.50627,0.62668,0.56816,0.23976,1.89416,1.02148,1.68219,2.06071,0.000771974,0.000771974,0.000771974
46,654.896,1.05068,0.81947,1.03037,1.25013,0.40721,0.52375,0.43604,0.20579,0.46946,0.5942,0.52429,0.21043,1.83676,0.97208,1.70286,1.9988,0.000770587,0.000770587,0.000770587
47,669.173,1.02307,0.80486,0.9922,1.22427,0.46324,0.45057,0.44922,0.21162,0.54016,0.53171,0.53631,0.21054,1.98087,1.07781,1.91766,2.07856,0.000769201,0.000769201,0.000769201
48,683.165,1.02934,0.81377,0.96638,1.21346,0.42287,0.49318,0.43915,0.20707,0.63858,0.49492,0.52997,0.21258,1.93015,0.95211,1.67243,2.16676,0.000767814,0.000767814,0.000767814
49,697.437,1.01827,0.80902,1.02641,1.21692,0.44393,0.5172,0.47011,0.23871,0.60859,0.51021,0.54428,0.23834,1.80519,1.05254,1.70464,1.88896,0.000766427,0.000766427,0.000766427
50,711.618,1.01029,0.81914,0.97927,1.20238,0.46576,0.44648,0.43431,0.21802,0.56465,0.50126,0.53828,0.2258,1.77387,0.99131,1.69819,1.84507,0.00076504,0.00076504,0.00076504
51,725.883,0.99229,0.81548,0.97959,1.20753,0.53741,0.47576,0.47704,0.21568,0.60077,0.53076,0.55861,0.23046,1.94361,1.01403,1.65224,2.1812,0.000763653,0.000763653,0.000763653
52,739.866,1.00378,0.80355,0.97278,1.20522,0.43796,0.4887,0.42982,0.19889,0.53111,0.50835,0.49001,0.20441,1.92957,1.17014,1.68063,2.10277,0.000762266,0.000762266,0.000762266
53,754.071,0.97847,0.77624,0.93754,1.18211,0.34568,0.5247,0.41058,0.18164,0.44386,0.55714,0.50324,0.21045,2.08081,1.00779,1.66561,2.18702,0.000760879,0.000760879,0.000760879
54,767.948,0.97113,0.7893,0.9239,1.18246,0.46201,0.54605,0.45462,0.22498,0.51156,0.60177,0.51733,0.23122,1.91538,0.99687,1.56154,2.11634,0.000759492,0.000759492,0.000759492
55,782.217,0.95673,0.76063,0.89583,1.1671,0.49708,0.51301,0.47926,0.24663,0.56135,0.57688,0.56975,0.24735,1.98928,0.99999,1.63018,2.21084,0.000758105,0.000758105,0.000758105
56,796.449,0.93556,0.79901,0.88283,1.15436,0.51669,0.48504,0.48352,0.23252,0.59822,0.53507,0.56582,0.24024,1.87766,1.05285,1.61016,2.09688,0.000756718,0.000756718,0.000756718
57,810.699,0.91803,0.78405,0.88349,1.16021,0.46758,0.44487,0.48015,0.2398,0.58282,0.50328,0.5601,0.24263,1.79713,0.99908,1.61581,1.99462,0.000755331,0.000755331,0.000755331
58,824.633,0.91029,0.7695,0.87129,1.14146,0.45605,0.50506,0.44935,0.21414,0.51796,0.53968,0.52188,0.22286,1.75946,0.93747,1.58916,1.89338,0.000753944,0.000753944,0.000753944
59,838.934,0.91936,0.77191,0.87652,1.14928,0.42779,0.44565,0.42333,0.21588,0.48211,0.51086,0.52071,0.22998,1.90813,0.93742,1.82738,2.118,0.000752557,0.000752557,0.000752557
60,852.875,0.92105,0.7768,0.84653,1.14571,0.53019,0.48466,0.48955,0.24394,0.61435,0.53806,0.54344,0.24703,1.9613,0.99342,1.52628,2.06682,0.00075117,0.00075117,0.00075117
61,867.162,0.91545,0.77074,0.8346,1.14994,0.51122,0.45787,0.41836,0.1916,0.54498,0.49988,0.47902,0.21008,1.98848,1.02115,1.66506,2.02425,0.000749783,0.000749783,0.000749783
62,881.101,0.89102,0.75583,0.81966,1.12122,0.52536,0.46016,0.47375,0.22558,0.50592,0.5525,0.53225,0.23648,2.05918,1.13978,1.61347,2.12489,0.000748396,0.000748396,0.000748396
63,895.387,0.87751,0.74219,0.78837,1.10817,0.56093,0.44774,0.452,0.22579,0.63712,0.47815,0.51328,0.2286,1.97614,1.10006,1.64464,2.15926,0.000747009,0.000747009,0.000747009
64,909.302,0.85883,0.73129,0.79445,1.11249,0.45517,0.4689,0.44294,0.21278,0.51348,0.53661,0.52471,0.22994,1.7322,1.00697,1.60159,2.01106,0.000745622,0.000745622,0.000745622
65,923.584,0.84051,0.71727,0.74398,1.08827,0.41687,0.55616,0.45879,0.22965,0.48874,0.58321,0.53983,0.23205,1.87186,1.00249,1.70472,2.15357,0.000744236,0.000744236,0.000744236
66,937.513,0.83796,0.74325,0.75033,1.09217,0.43009,0.51723,0.44008,0.21838,0.54197,0.53222,0.50774,0.20708,2.06433,1.06966,1.55146,2.28369,0.000742849,0.000742849,0.000742849
67,951.798,0.8279,0.72326,0.73171,1.08983,0.42906,0.58559,0.46093,0.2174,0.4489,0.60213,0.51876,0.22202,2.03799,1.016,1.81799,2.205,0.000741462,0.000741462,0.000741462
68,965.7,0.84702,0.74276,0.74815,1.10996,0.34126,0.50563,0.39393,0.19144,0.52255,0.45674,0.48232,0.21176,2.07795,0.96362,1.70002,2.13262,0.000740075,0.000740075,0.000740075
69,980.007,0.84221,0.75188,0.75533,1.09655,0.46345,0.49014,0.4592,0.23971,0.52381,0.56537,0.55006,0.24264,1.96162,1.04535,1.57728,2.00491,0.000738688,0.000738688,0.000738688
70,993.964,0.82384,0.73128,0.74004,1.09249,0.4137,0.56215,0.41668,0.21056,0.45758,0.60101,0.51219,0.21359,2.12175,1.067,1.94365,2.44868,0.000737301,0.000737301,0.000737301
71,1008.32,0.82109,0.74475,0.75924,1.08115,0.63089,0.43543,0.47255,0.23425,0.69456,0.49102,0.5531,0.24437,2.10961,1.04406,1.65036,2.29913,0.000735914,0.000735914,0.000735914
72,1022.25,0.81278,0.72944,0.7182,1.08325,0.55242,0.47617,0.45395,0.21458,0.61996,0.5257,0.52134,0.23972,2.04079,1.00877,1.58961,2.24947,0.000734527,0.000734527,0.000734527
73,1036.57,0.81063,0.74375,0.71452,1.06351,0.46307,0.55671,0.47944,0.23613,0.64804,0.59592,0.56488,0.24565,2.03302,1.06824,1.56966,2.32076,0.00073314,0.00073314,0.00073314
74,1050.54,0.82117,0.74803,0.73844,1.08273,0.48918,0.48903,0.48361,0.24273,0.54441,0.55214,0.56871,0.25257,2.05334,1.05081,1.80554,2.30318,0.000731753,0.000731753,0.000731753
75,1065.14,0.83832,0.74911,0.71736,1.08039,0.40563,0.52614,0.42238,0.19626,0.4873,0.55482,0.51755,0.21833,2.16598,1.06672,1.57084,2.44218,0.000730366,0.000730366,0.000730366
76,1079.07,0.80054,0.70817,0.69087,1.05654,0.52174,0.5449,0.50223,0.25231,0.6022,0.58254,0.5968,0.25482,2.0373,0.99882,1.46329,2.27723,0.000728979,0.000728979,0.000728979
77,1093.71,0.81669,0.7253,0.69926,1.07528,0.50946,0.52272,0.46294,0.22774,0.56893,0.57762,0.55527,0.23134,2.00522,1.04906,1.61012,2.14076,0.000727592,0.000727592,0.000727592
78,1107.64,0.77322,0.73801,0.68239,1.04593,0.47584,0.57826,0.4722,0.22502,0.53697,0.65126,0.56041,0.22836,1.96507,1.03858,1.47174,2.19467,0.000726205,0.000726205,0.000726205
79,1121.92,0.7814,0.71703,0.6737,1.05156,0.51429,0.49897,0.4768,0.21859,0.58428,0.5431,0.55046,0.23954,2.00903,1.01041,1.43215,2.1957,0.000724818,0.000724818,0.000724818
80,1135.8,0.76796,0.69883,0.64637,1.03966,0.59174,0.47586,0.50219,0.24562,0.64922,0.54143,0.57387,0.24782,2.01433,1.06437,1.5174,2.23678,0.000723431,0.000723431,0.000723431
81,1150.07,0.76274,0.72058,0.66542,1.03694,0.37569,0.50338,0.42326,0.20697,0.43815,0.53758,0.50467,0.21896,2.02341,1.00664,1.59869,2.26186,0.000722044,0.000722044,0.000722044
82,1164.06,0.77971,0.73572,0.68188,1.04517,0.43604,0.52811,0.46782,0.22469,0.62135,0.52681,0.5497,0.23737,1.93129,1.00466,1.41039,2.10153,0.000720657,0.000720657,0.000720657
83,1178.33,0.73807,0.70313,0.63555,1.02499,0.44597,0.54867,0.47143,0.23204,0.53192,0.63697,0.56446,0.23826,2.04385,1.04522,1.49658,2.33621,0.000719271,0.000719271,0.000719271
84,1192.27,0.73364,0.68665,0.62567,1.02607,0.48084,0.51736,0.5022,0.24704,0.53393,0.57233,0.56105,0.25252,2.08351,1.01584,1.3573,2.37526,0.000717884,0.000717884,0.000717884
85,1206.54,0.75431,0.69866,0.62717,1.03353,0.49272,0.49443,0.45416,0.21592,0.5506,0.53242,0.52571,0.22062,2.05439,1.08636,1.50123,2.3393,0.000716497,0.000716497,0.000716497
86,1220.46,0.74233,0.67502,0.63437,1.03699,0.49214,0.47186,0.43772,0.21852,0.54128,0.52534,0.5054,0.2139,2.06191,1.08985,1.71428,2.20399,0.00071511,0.00071511,0.00071511
87,1234.76,0.72171,0.68505,0.64384,1.02326,0.41428,0.52818,0.44695,0.2145,0.44098,0.56937,0.50815,0.22878,2.12271,1.02405,1.37841,2.35887,0.000713723,0.000713723,0.000713723
88,1248.69,0.71819,0.69176,0.61978,1.01912,0.51369,0.46668,0.46921,0.23138,0.62589,0.51107,0.55452,0.2422,2.05331,1.0268,1.45502,2.36702,0.000712336,0.000712336,0.000712336
89,1262.99,0.70703,0.6816,0.64499,1.0118,0.43546,0.54992,0.46114,0.22933,0.4986,0.62336,0.54125,0.22516,2.12365,1.05056,1.60663,2.39809,0.000710949,0.000710949,0.000710949
90,1276.91,0.70754,0.67656,0.61255,1.0151,0.41345,0.53146,0.46676,0.2319,0.55521,0.53614,0.5524,0.23795,2.01828,0.97421,1.66893,2.22349,0.000709562,0.000709562,0.000709562
91,1291.16,0.71,0.66874,0.5941,1.01137,0.42496,0.55594,0.47166,0.2344,0.48822,0.59985,0.5353,0.23239,2.09972,1.0055,1.45337,2.25653,0.000708175,0.000708175,0.000708175
92,1305.11,0.68828,0.67249,0.58448,0.99348,0.45141,0.47912,0.43037,0.20915,0.53093,0.55995,0.54415,0.2166,2.00432,1.13089,1.51155,2.24205,0.000706788,0.000706788,0.000706788
93,1319.36,0.68831,0.67317,0.5747,0.99648,0.45526,0.46747,0.45698,0.22908,0.53813,0.55156,0.55578,0.22504,2.1296,1.07056,1.80662,2.42733,0.000705401,0.000705401,0.000705401
94,1333.23,0.68328,0.67236,0.56696,0.99507,0.51604,0.44328,0.43737,0.21244,0.59983,0.53268,0.52835,0.22428,2.07838,1.07364,1.67818,2.39363,0.000704014,0.000704014,0.000704014
95,1347.5,0.68232,0.68211,0.57307,0.99326,0.48188,0.50046,0.4626,0.23848,0.55349,0.55986,0.55152,0.24474,2.06019,1.02752,1.49094,2.24296,0.000702627,0.000702627,0.000702627
96,1361.44,0.67072,0.69461,0.55675,0.98482,0.52015,0.51365,0.46777,0.24594,0.5786,0.56375,0.54206,0.22936,2.0733,1.11113,1.7532,2.30763,0.00070124,0.00070124,0.00070124
97,1375.7,0.68517,0.66946,0.56722,0.991,0.36387,0.54732,0.41606,0.20251,0.51392,0.48882,0.51059,0.22273,2.23704,1.17279,1.80243,2.47337,0.000699853,0.000699853,0.000699853
98,1389.56,0.66669,0.66145,0.55823,0.97772,0.44546,0.49227,0.41594,0.20443,0.48901,0.5469,0.50067,0.20607,2.19669,1.17379,1.55721,2.59317,0.000698466,0.000698466,0.000698466
99,1403.87,0.66918,0.6614,0.55195,0.98536,0.45031,0.46543,0.44175,0.21811,0.53621,0.54452,0.54306,0.23598,2.11305,1.07323,1.80464,2.3817,0.000697079,0.000697079,0.000697079
100,1417.78,0.67302,0.68067,0.57004,0.99218,0.46633,0.50747,0.45372,0.22902,0.53385,0.58728,0.56904,0.22356,2.02068,1.0639,1.7334,2.30122,0.000695692,0.000695692,0.000695692
101,1432.01,0.68695,0.66599,0.55704,0.99756,0.4862,0.57249,0.47712,0.22997,0.54377,0.6103,0.55923,0.23632,2.05188,1.05746,1.46165,2.39583,0.000694305,0.000694305,0.000694305
102,1445.92,0.64617,0.64885,0.52644,0.97303,0.58001,0.54634,0.44846,0.21631,0.62958,0.60688,0.54121,0.23128,2.02225,1.10831,1.29539,2.38642,0.000692919,0.000692919,0.000692919
103,1460.13,0.66347,0.67528,0.56322,0.98943,0.43406,0.50155,0.41366,0.21217,0.50134,0.58328,0.53676,0.2316,2.00418,1.07243,1.60079,2.2225,0.000691532,0.000691532,0.000691532
104,1474.04,0.62886,0.64108,0.51302,0.96342,0.4562,0.49732,0.43822,0.22215,0.5484,0.55382,0.54201,0.22388,1.95318,1.0389,1.65639,2.14377,0.000690145,0.000690145,0.000690145
105,1488.32,0.63819,0.65906,0.51016,0.96507,0.43983,0.54623,0.47698,0.25803,0.62375,0.52138,0.57571,0.26751,1.87781,1.00842,1.45049,2.11058,0.000688758,0.000688758,0.000688758
106,1502.54,0.628,0.63787,0.50937,0.95994,0.51471,0.47859,0.50288,0.25758,0.58694,0.54703,0.58265,0.25855,1.97712,1.01883,1.53335,2.16875,0.000687371,0.000687371,0.000687371
107,1516.83,0.65013,0.65986,0.5419,0.9693,0.55404,0.4865,0.47192,0.2433,0.6252,0.53786,0.55142,0.23652,2.0448,1.03116,1.6422,2.22302,0.000685984,0.000685984,0.000685984
108,1530.73,0.65519,0.68287,0.53845,0.97291,0.51338,0.47792,0.44526,0.24365,0.60898,0.56438,0.5644,0.24851,2.01949,1.0259,1.41423,2.32008,0.000684597,0.000684597,0.000684597
109,1544.92,0.64357,0.64935,0.52584,0.96813,0.45428,0.50055,0.45279,0.24263,0.53807,0.5915,0.56006,0.23257,2.04049,1.05225,1.42742,2.45157,0.00068321,0.00068321,0.00068321
110,1558.86,0.62414,0.65181,0.53112,0.95574,0.43013,0.55313,0.43043,0.21896,0.50582,0.62196,0.51917,0.22221,2.08596,1.00772,1.64582,2.35649,0.000681823,0.000681823,0.000681823
111,1573.11,0.62615,0.66152,0.52088,0.96742,0.57466,0.44291,0.46262,0.24115,0.68467,0.52929,0.57117,0.25139,1.93094,1.06849,1.4442,2.1676,0.000680436,0.000680436,0.000680436
112,1586.97,0.63646,0.65093,0.5152,0.96948,0.49635,0.49592,0.45709,0.22369,0.52951,0.52561,0.51915,0.21596,1.91987,1.01505,1.66411,2.22464,0.000679049,0.000679049,0.000679049
113,1601.23,0.63465,0.63615,0.48928,0.95848,0.40159,0.49145,0.39653,0.19342,0.4896,0.51897,0.48026,0.20356,2.10917,1.02366,1.87173,2.35935,0.000677662,0.000677662,0.000677662
114,1615.18,0.60951,0.63375,0.51011,0.95434,0.3863,0.49745,0.40849,0.21794,0.49623,0.50465,0.51937,0.215,2.14236,1.06009,1.65611,2.39263,0.000676275,0.000676275,0.000676275
115,1629.41,0.61184,0.62967,0.50072,0.9455,0.50679,0.53713,0.46582,0.22446,0.568,0.58974,0.54899,0.2295,2.17272,1.06428,1.51327,2.41276,0.000674888,0.000674888,0.000674888
116,1643.3,0.60514,0.62498,0.49254,0.94115,0.55193,0.47793,0.46227,0.22973,0.60123,0.54614,0.5497,0.23804,2.03393,1.08837,1.62406,2.23749,0.000673501,0.000673501,0.000673501
117,1657.56,0.61093,0.63037,0.50359,0.95536,0.45137,0.53543,0.41956,0.21623,0.52202,0.58456,0.53556,0.23287,2.0816,1.14183,1.7009,2.295,0.000672114,0.000672114,0.000672114
118,1671.5,0.60165,0.63662,0.49406,0.94837,0.45542,0.4546,0.42924,0.22215,0.53086,0.54329,0.54417,0.23,2.09048,1.10605,1.45169,2.45387,0.000670727,0.000670727,0.000670727
119,1685.7,0.61233,0.63099,0.50454,0.94952,0.46636,0.42056,0.41976,0.20387,0.53706,0.49495,0.50852,0.2067,2.16613,1.05399,1.53748,2.44373,0.00066934,0.00066934,0.00066934
120,1699.61,0.59491,0.62884,0.49294,0.93462,0.47717,0.50751,0.43989,0.21456,0.53043,0.57438,0.5177,0.20778,2.16361,1.1143,2.02525,2.39699,0.000667954,0.000667954,0.000667954
121,1713.89,0.59633,0.64896,0.49945,0.93885,0.46647,0.50996,0.45756,0.22487,0.54545,0.58567,0.56703,0.23787,2.08718,1.04661,1.49046,2.35122,0.000666567,0.000666567,0.000666567
122,1727.82,0.60897,0.64231,0.49755,0.94618,0.45216,0.49041,0.43111,0.22652,0.5195,0.56082,0.53061,0.23527,1.96467,1.06556,1.59483,2.27805,0.00066518,0.00066518,0.00066518
123,1742.15,0.59329,0.63319,0.47625,0.94202,0.43326,0.47997,0.42949,0.23028,0.51477,0.55664,0.52598,0.23557,1.92041,1.05613,1.79759,2.16266,0.000663793,0.000663793,0.000663793
124,1756.06,0.58938,0.6154,0.4756,0.93374,0.44268,0.46225,0.4202,0.21103,0.54694,0.50209,0.51807,0.21762,2.15009,1.08763,2.28571,2.32342,0.000662406,0.000662406,0.000662406
125,1770.34,0.59688,0.63386,0.49369,0.94695,0.55408,0.4336,0.43079,0.21555,0.63542,0.50144,0.53181,0.22587,2.06638,1.09769,1.54835,2.24943,0.000661019,0.000661019,0.000661019
126,1784.2,0.58197,0.62589,0.47487,0.94126,0.54513,0.43088,0.43731,0.21625,0.6112,0.50223,0.54175,0.22498,2.06787,1.0958,1.69823,2.24695,0.000659632,0.000659632,0.000659632
127,1798.49,0.57235,0.59237,0.45732,0.93552,0.51807,0.4674,0.44518,0.2217,0.60114,0.54626,0.55208,0.2216,2.15783,1.16495,1.74645,2.45764,0.000658245,0.000658245,0.000658245
128,1812.42,0.58995,0.6423,0.47331,0.93142,0.53189,0.43952,0.44386,0.23394,0.60428,0.54429,0.54582,0.2293,2.11248,1.07851,1.47756,2.50404,0.000656858,0.000656858,0.000656858
129,1826.68,0.56142,0.62325,0.4566,0.92064,0.48204,0.41588,0.40622,0.20477,0.56994,0.50863,0.51143,0.21653,2.16802,1.14004,1.82445,2.46266,0.000655471,0.000655471,0.000655471
