epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,1228.85,0.92526,0.87057,0.95205,1.14275,0.40817,0.45061,0.36971,0.18027,0.47056,0.4552,0.41793,0.16681,1.7854,1.20338,1.66836,2.0519,0.000434788,0.000434788,0.000434788
54,1251.86,0.90722,0.82991,0.9346,1.13408,0.4612,0.42365,0.37941,0.18572,0.49701,0.43931,0.40482,0.16815,1.83303,1.19084,1.68697,2.07775,0.000433995,0.000433995,0.000433995
55,1275.13,0.8805,0.83551,0.88299,1.10653,0.43199,0.4576,0.39284,0.19421,0.46845,0.46221,0.42566,0.17486,1.85275,1.25233,1.64919,2.1423,0.000433203,0.000433203,0.000433203
56,1298.22,0.85081,0.81285,0.8384,1.0952,0.41711,0.44692,0.39249,0.19957,0.44697,0.4978,0.42717,0.17688,1.84399,1.18731,1.74696,2.10941,0.00043241,0.00043241,0.00043241
57,1321.58,0.84863,0.81154,0.85146,1.10049,0.37926,0.45938,0.3667,0.18559,0.55377,0.39289,0.42297,0.17023,1.86634,1.20749,1.68604,2.14136,0.000431618,0.000431618,0.000431618
58,1344.62,0.84405,0.81442,0.83647,1.09214,0.42641,0.45066,0.38498,0.19578,0.49373,0.4764,0.42703,0.17404,1.80823,1.1992,1.70155,2.09477,0.000430825,0.000430825,0.000430825
59,1367.93,0.86213,0.82134,0.89368,1.10415,0.39624,0.46998,0.37565,0.18941,0.41562,0.49438,0.41772,0.16897,1.91109,1.27228,1.74334,2.22802,0.000430033,0.000430033,0.000430033
60,1390.9,0.86646,0.8262,0.85235,1.09224,0.39711,0.44213,0.34962,0.16716,0.41777,0.5003,0.39523,0.15922,1.8989,1.21262,1.74811,2.17177,0.00042924,0.00042924,0.00042924
61,1414.25,0.83726,0.80595,0.80533,1.07502,0.46945,0.43349,0.39632,0.191,0.52174,0.46508,0.44719,0.18093,1.93143,1.22468,1.67358,2.18736,0.000428448,0.000428448,0.000428448
62,1437.32,0.83489,0.81686,0.81501,1.08326,0.43641,0.43894,0.39076,0.19116,0.46072,0.46216,0.41873,0.17697,1.88398,1.28677,1.72839,2.19147,0.000427655,0.000427655,0.000427655
63,1460.62,0.81651,0.79299,0.8113,1.0721,0.3915,0.43388,0.35603,0.16985,0.43046,0.45888,0.4162,0.16963,1.93028,1.24954,1.76838,2.2696,0.000426863,0.000426863,0.000426863
64,1483.61,0.81407,0.81318,0.76418,1.06176,0.48067,0.40736,0.40279,0.20677,0.52578,0.47072,0.44783,0.18918,1.89091,1.21837,1.67556,2.19405,0.00042607,0.00042607,0.00042607
65,1507.15,0.79517,0.79182,0.78799,1.05722,0.55541,0.41037,0.41483,0.2075,0.5785,0.43599,0.44586,0.1897,1.86,1.27829,1.61309,2.18085,0.000425277,0.000425277,0.000425277
66,1530.35,0.83045,0.81821,0.81954,1.09435,0.40542,0.44347,0.37729,0.18254,0.46229,0.42034,0.40366,0.16645,1.88092,1.23108,1.76041,2.20011,0.000424485,0.000424485,0.000424485
67,1553.63,0.79548,0.77667,0.77115,1.06912,0.47323,0.39971,0.37738,0.18899,0.52364,0.45737,0.42705,0.17441,1.91712,1.25588,1.73862,2.24422,0.000423692,0.000423692,0.000423692
68,1576.64,0.80894,0.78859,0.77208,1.06429,0.40041,0.42097,0.37199,0.18948,0.44285,0.44729,0.41931,0.17077,1.90221,1.31135,1.77276,2.18474,0.0004229,0.0004229,0.0004229
69,1599.92,0.77612,0.77931,0.76201,1.03886,0.49877,0.3718,0.36975,0.18411,0.53722,0.40814,0.41379,0.17056,1.86724,1.33206,1.75478,2.16355,0.000422107,0.000422107,0.000422107
70,1622.92,0.8028,0.79293,0.78291,1.06262,0.44633,0.39473,0.36878,0.17929,0.48584,0.44898,0.41537,0.16812,1.87146,1.26457,1.66893,2.25169,0.000421315,0.000421315,0.000421315
71,1646.24,0.77469,0.8026,0.75661,1.04384,0.4236,0.45302,0.40437,0.201,0.4416,0.4909,0.44331,0.17812,1.84766,1.2527,1.70668,2.17338,0.000420522,0.000420522,0.000420522
72,1669.24,0.77455,0.7991,0.77072,1.05113,0.43203,0.46064,0.389,0.18706,0.46107,0.48816,0.44431,0.1803,1.89522,1.24838,1.76043,2.20049,0.00041973,0.00041973,0.00041973
73,1692.6,0.76469,0.78072,0.7162,1.03432,0.47542,0.41943,0.38584,0.19432,0.53131,0.45839,0.43134,0.17615,1.85049,1.24375,1.82321,2.17661,0.000418937,0.000418937,0.000418937
74,1715.5,0.75068,0.77651,0.7067,1.02721,0.41162,0.44289,0.37572,0.19112,0.45634,0.47846,0.41378,0.17722,1.94857,1.24894,1.75406,2.27592,0.000418145,0.000418145,0.000418145
75,1738.77,0.72878,0.75548,0.69258,1.00974,0.49574,0.43937,0.40808,0.19718,0.54073,0.49929,0.46289,0.18873,1.85733,1.26881,1.70065,2.17504,0.000417352,0.000417352,0.000417352
76,1761.86,0.74715,0.77788,0.71317,1.02135,0.38164,0.48844,0.40073,0.20003,0.41512,0.51166,0.45077,0.18457,1.86419,1.2702,1.70117,2.16887,0.00041656,0.00041656,0.00041656
77,1785.16,0.72735,0.75738,0.68863,1.00915,0.42809,0.47841,0.379,0.18875,0.46703,0.52549,0.42755,0.17518,1.88825,1.30387,1.70172,2.26398,0.000415767,0.000415767,0.000415767
78,1808.17,0.74009,0.79008,0.69418,1.02645,0.45525,0.39097,0.38495,0.18872,0.52726,0.42909,0.42989,0.17523,1.89312,1.30209,1.7563,2.25845,0.000414974,0.000414974,0.000414974
79,1831.46,0.72967,0.779,0.686,1.01897,0.47625,0.40621,0.39041,0.1947,0.53217,0.43887,0.43935,0.17685,1.94541,1.32286,1.73142,2.34375,0.000414182,0.000414182,0.000414182
80,1854.38,0.73685,0.7791,0.67536,1.01607,0.47136,0.3612,0.35725,0.18015,0.51553,0.39428,0.40622,0.16499,1.94652,1.33587,1.74694,2.28713,0.000413389,0.000413389,0.000413389
81,1877.68,0.73076,0.77181,0.69062,1.01176,0.46936,0.40429,0.38806,0.18666,0.48273,0.44585,0.42556,0.17387,1.99494,1.34205,1.70693,2.38384,0.000412597,0.000412597,0.000412597
82,1900.67,0.72856,0.77056,0.67393,1.0108,0.47816,0.37146,0.36483,0.18075,0.51709,0.4376,0.41387,0.17107,1.97031,1.29284,1.739,2.33732,0.000411804,0.000411804,0.000411804
83,1923.94,0.72073,0.75976,0.68758,1.01835,0.45506,0.41488,0.37383,0.1876,0.48952,0.47571,0.4284,0.17559,1.87901,1.29631,1.74899,2.19731,0.000411012,0.000411012,0.000411012
84,1946.93,0.69846,0.74852,0.65548,0.99889,0.40426,0.4237,0.35593,0.17844,0.45556,0.47807,0.42814,0.17298,1.93926,1.3601,1.80184,2.27674,0.000410219,0.000410219,0.000410219
85,1970.23,0.69177,0.73883,0.66498,1.00357,0.41056,0.44371,0.37231,0.18197,0.45588,0.48182,0.42457,0.16987,1.89811,1.38989,1.71088,2.27485,0.000409427,0.000409427,0.000409427
86,1993.27,0.72582,0.77669,0.67918,1.01566,0.52845,0.3915,0.38184,0.1792,0.55993,0.42454,0.42131,0.17486,1.92444,1.28749,1.71104,2.29984,0.000408634,0.000408634,0.000408634
87,2016.57,0.69835,0.74728,0.64823,1.00202,0.51165,0.41572,0.39442,0.20256,0.52798,0.47315,0.44543,0.1874,1.91224,1.35188,1.73662,2.26897,0.000407842,0.000407842,0.000407842
88,2039.61,0.69393,0.75335,0.65175,0.99353,0.47823,0.43414,0.40414,0.20421,0.50751,0.48695,0.43181,0.18152,1.85729,1.26517,1.77766,2.23484,0.000407049,0.000407049,0.000407049
89,2062.97,0.68884,0.74057,0.66121,0.99892,0.42024,0.44607,0.38542,0.19225,0.47839,0.41174,0.4118,0.17106,1.89413,1.3628,1.77254,2.25699,0.000406256,0.000406256,0.000406256
90,2085.93,0.68842,0.75068,0.61894,0.99447,0.51552,0.36877,0.38945,0.19474,0.54537,0.41749,0.43502,0.18136,1.86088,1.23197,1.72993,2.26293,0.000405464,0.000405464,0.000405464
91,2109.3,0.68556,0.74616,0.66446,0.99579,0.37112,0.45989,0.37623,0.19264,0.41315,0.47749,0.41893,0.1744,1.90025,1.28327,1.77422,2.26888,0.000404671,0.000404671,0.000404671
92,2132.4,0.68462,0.74772,0.66427,0.99743,0.46092,0.43227,0.35051,0.17905,0.49764,0.46932,0.39971,0.16837,1.94158,1.3521,1.86873,2.35325,0.000403879,0.000403879,0.000403879
93,2155.44,0.70052,0.73605,0.66454,1.05044,0.47753,0.37642,0.36459,0.18962,0.51398,0.41485,0.42091,0.1734,1.94081,1.29176,1.88246,2.27898,0.000403086,0.000403086,0.000403086
94,2178.74,0.67127,0.72943,0.60954,0.98213,0.49358,0.41696,0.37369,0.19169,0.51619,0.44642,0.41398,0.17549,1.88616,1.38623,1.76821,2.25853,0.000402294,0.000402294,0.000402294
95,2201.7,0.662,0.72968,0.60593,0.97409,0.45611,0.4118,0.3738,0.19165,0.49207,0.4512,0.42763,0.1751,1.89185,1.31826,1.90649,2.21519,0.000401501,0.000401501,0.000401501
96,2225,0.65483,0.72632,0.59073,0.96321,0.46424,0.36463,0.35457,0.17524,0.49614,0.42362,0.40186,0.163,1.90223,1.35317,1.83036,2.25732,0.000400709,0.000400709,0.000400709
97,2248.02,0.65347,0.74395,0.59583,0.96891,0.50611,0.38123,0.39413,0.20631,0.50138,0.455,0.44899,0.18257,1.86945,1.29568,1.6729,2.26101,0.000399916,0.000399916,0.000399916
98,2271.38,0.64776,0.70457,0.57983,0.97007,0.44549,0.3986,0.37358,0.19054,0.46387,0.41154,0.4101,0.17085,1.90329,1.32082,1.82968,2.28804,0.000399124,0.000399124,0.000399124
99,2294.34,0.6525,0.71634,0.5903,0.97978,0.44563,0.38189,0.3528,0.18209,0.51352,0.42513,0.41053,0.16949,1.92346,1.28049,1.8087,2.2979,0.000398331,0.000398331,0.000398331
100,2317.73,0.65631,0.70475,0.63727,0.97504,0.42167,0.39538,0.36069,0.18731,0.45601,0.43723,0.41415,0.17289,1.87975,1.26894,1.84861,2.23192,0.000397539,0.000397539,0.000397539
101,2340.73,0.65802,0.7338,0.60126,0.9749,0.47402,0.40556,0.37107,0.19183,0.50532,0.43946,0.42365,0.1749,1.89243,1.30457,1.81228,2.26019,0.000396746,0.000396746,0.000396746
102,2364.06,0.65181,0.73294,0.60984,0.96862,0.47705,0.38697,0.36271,0.18872,0.55089,0.46256,0.43485,0.17922,1.90845,1.30776,1.74995,2.31289,0.000395953,0.000395953,0.000395953
103,2387.11,0.6505,0.7146,0.58516,0.96753,0.43971,0.41126,0.37603,0.1932,0.49018,0.43816,0.42793,0.17584,1.89681,1.29154,1.86366,2.22024,0.000395161,0.000395161,0.000395161
104,2410.34,0.62708,0.71021,0.55624,0.94745,0.42513,0.41872,0.36317,0.18414,0.45237,0.43488,0.42251,0.17342,1.90787,1.30251,1.83063,2.30663,0.000394368,0.000394368,0.000394368
105,2433.34,0.62651,0.7359,0.56119,0.94717,0.41165,0.40858,0.36174,0.17728,0.48798,0.41198,0.41532,0.1692,1.95262,1.34818,1.84027,2.40942,0.000393576,0.000393576,0.000393576
106,2456.67,0.63738,0.7304,0.59905,0.96975,0.43085,0.37562,0.35002,0.1758,0.46712,0.41082,0.3887,0.16482,1.91636,1.29778,1.86669,2.2934,0.000392783,0.000392783,0.000392783
